Disease	N	Case/Control Ratio	r^2	P threshold	EffectSize	Power
CHD	149804	2.478313365	0.0275	0.01	1.48763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.48863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.48963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.49963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.50963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.51963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.52963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.53963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.54963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.55963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.56963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.57963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.58963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.59963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.60963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.61963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.62963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.63963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.64963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.65963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.66963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.67963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.68963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.69963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.70963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.71963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.72963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.73963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.74963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.75963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.76963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.77963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.78963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.79963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.80963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.81963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.82963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.83963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.84963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.85963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86163948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86263948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86363948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86463948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86563948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86663948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86763948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86863948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.86963948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.87063948434217	1
CHD	149804	2.478313365	0.0275	0.01	1.87163948434217	1
IS	119036	6.092230696	0.0275	0.01	-0.105360515657826	1.47875886479787e-06
IS	119036	6.092230696	0.0275	0.01	-0.104360515657826	1.62907615552395e-06
IS	119036	6.092230696	0.0275	0.01	-0.103360515657826	1.79398808924278e-06
IS	119036	6.092230696	0.0275	0.01	-0.102360515657826	1.97483997652121e-06
IS	119036	6.092230696	0.0275	0.01	-0.101360515657826	2.17309391455027e-06
IS	119036	6.092230696	0.0275	0.01	-0.100360515657826	2.39033822771803e-06
IS	119036	6.092230696	0.0275	0.01	-0.0993605156578263	2.62829760685431e-06
IS	119036	6.092230696	0.0275	0.01	-0.0983605156578263	2.88884399317014e-06
IS	119036	6.092230696	0.0275	0.01	-0.0973605156578263	3.17400825546833e-06
